0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
stone,581.2016582913292,0.9019064824774731,0.07870574640908633,0.3271097810208234,0.399732875405457,0.2386949055523755,0.0,0.14119442854417097,0.0,0.007250524709024995,0.0,0.10398778858996374,0.0,0.01316542644533486,0.0,0.0045792787635947334,0.0,0.005342491890860523,0.0,0.0622018698721618,0.0,0.008204541118107232,0.0,0.0061057050181263115,0.0,0.00038160656363289447,0.0,0.0034344590726960505,0.0,0.005724098454493417
stone,2776.1604020090617,0.5029925560156595,0.0069808563402719076,0.034967303162657906,0.4294471153846154,0.19915865384615383,0.0,0.1483173076923077,0.0,0.005168269230769231,0.0,0.11358173076923077,0.0,0.007932692307692307,0.0,0.004086538461538462,0.0,0.003605769230769231,0.0,0.07427884615384615,0.0,0.0034855769230769233,0.0,0.003605769230769231,0.0,0.0,0.0,0.0028846153846153848,0.0,0.004447115384615384
stone,240.23914572862068,0.9571907145700419,0.013969611996826913,0.14858740377049232,0.3191811978771797,0.17816527672479152,0.0,0.15213545615365176,0.0,0.005812484205205964,0.0,0.15794794035885773,0.0,0.006317917614354309,0.0,0.004043467273186757,0.0,0.005054334091483447,0.0,0.15466262319939347,0.0,0.0035380338640384128,0.0,0.003032600454890068,0.0,0.00025271670457417233,0.0,0.0027798837503158957,0.0,0.0070760677280768255
stone,659.4126633165199,0.7997460106704439,0.011393606644378905,0.08148878682061698,0.43430974477958234,0.23999419953596288,0.0,0.146461716937355,0.0,0.005510440835266821,0.0,0.08700696055684455,0.0,0.007975638051044084,0.0,0.002900232018561485,0.0,0.004205336426914153,0.0,0.057569605568445474,0.0,0.005655452436194895,0.0,0.0021751740139211136,0.0,0.0,0.0,0.0021751740139211136,0.0,0.004060324825986079
stone,719.9966331657673,0.6637700195500008,0.010923393924736641,0.05765600499979345,0.4390345982142857,0.2886439732142857,0.0,0.13685825892857142,0.0,0.005022321428571429,0.0,0.061244419642857144,0.0,0.010044642857142858,0.0,0.004743303571428571,0.0,0.0037667410714285715,0.0,0.033900669642857144,0.0,0.005719866071428571,0.0,0.004045758928571429,0.0,0.00027901785714285713,0.0,0.002232142857142857,0.0,0.004464285714285714
stone,972.4984422109237,0.8762674372606604,0.0110569750864854,0.09619340959857887,0.3386752136752137,0.2064102564102564,0.0,0.14636752136752137,0.0,0.011111111111111112,0.0,0.12457264957264957,0.0,0.01452991452991453,0.0,0.011538461538461539,0.0,0.008333333333333333,0.0,0.11089743589743589,0.0,0.006196581196581196,0.0,0.006623931623931624,0.0,0.000641025641025641,0.0,0.006623931623931624,0.0,0.007478632478632479
stone,470.84351758792224,0.7075398629487555,0.020469007441735527,0.08502287268257662,0.4630081300813008,0.2943089430894309,0.0,0.10474254742547426,0.0,0.008672086720867209,0.0,0.0456639566395664,0.0,0.018970189701897018,0.0,0.006775067750677507,0.0,0.004878048780487805,0.0,0.023441734417344172,0.0,0.011111111111111112,0.0,0.006775067750677507,0.0,0.0013550135501355014,0.0,0.0033875338753387536,0.0,0.006910569105691057
stone,448.82251256277624,0.958679202030665,0.3589887342984838,0.4173318604753196,0.41034575180916644,0.2682926829268293,0.0,0.12409541677834361,0.0,0.013401232913428035,0.0,0.0675422138836773,0.0,0.016885553470919325,0.0,0.0077727150897882605,0.0,0.007236665773251139,0.0,0.05333690699544358,0.0,0.009916912355936747,0.0,0.009380863039399626,0.0,0.0010720986330742428,0.0,0.003484320557491289,0.0,0.007236665773251139
stone,1041.3557286429566,0.9057761186067116,0.08142336713459591,0.17945409583443672,0.392751350409479,0.22895974908520647,0.0,0.14654120926990766,0.0,0.006098623453563339,0.0,0.10437358424812686,0.0,0.009932043910088865,0.0,0.006272869837950863,0.0,0.006098623453563339,0.0,0.07527443805541036,0.0,0.0064471162223383865,0.0,0.005924377069175815,0.0,0.00017424638438752395,0.0,0.0029621885345879075,0.0,0.008189580066213627
stone,153.34331658290773,0.7181571699850161,0.023953718907061064,0.1203676672045954,0.4004935404267673,0.2512701408041806,0.0,0.14748149223399623,0.0,0.006096675860066773,0.0,0.08956307156336188,0.0,0.011322398025838292,0.0,0.0065321527072144,0.0,0.0053708811148207285,0.0,0.060240963855421686,0.0,0.006386993758165191,0.0,0.0049354042676731024,0.0,0.0,0.0,0.0049354042676731024,0.0,0.0053708811148207285
stone,1024.9876884420694,0.8742567594737642,0.011470007484307826,0.11102351965188571,0.3430338816251933,0.2402643047940391,0.0,0.17503163222269086,0.0,0.002811753128075355,0.0,0.11767186840995361,0.0,0.0029523407844791226,0.0,0.0032335160972866584,0.0,0.003374103753690426,0.0,0.10305075214396175,0.0,0.002249402502460284,0.0,0.0015464642204414453,0.0,0.0,0.0,0.002108814846056516,0.0,0.0026711654716715873
stone,1679.1536432157575,0.6757382741578418,0.011484432378918247,0.06989878841663415,0.4329354930377948,0.2584541062801932,0.0,0.1294401818698494,0.0,0.006535947712418301,0.0,0.07729468599033816,0.0,0.015913611821540212,0.0,0.005541346973572037,0.0,0.004546746234725774,0.0,0.04674623472577437,0.0,0.0068201193520886615,0.0,0.005967604433077579,0.0,0.00042625745950554135,0.0,0.0032679738562091504,0.0,0.006109690252912759
stone,289.3199748743525,0.8395681488269755,0.015474531486253107,0.11109130613553611,0.4037025977903852,0.2290235891310839,0.0,0.14526724395341892,0.0,0.005374738727978501,0.0,0.09764108689160944,0.0,0.011645267243953419,0.0,0.004628247237981487,0.0,0.006718423409973126,0.0,0.07509704389369962,0.0,0.006718423409973126,0.0,0.0041803523439832785,0.0,0.00014929829799940282,0.0,0.004329650641982681,0.0,0.005524037025977904
stone,1129.1447236179151,0.7224571103259553,0.0102535191856509,0.07034437416903402,0.39753587024329384,0.24438552713661885,0.0,0.13817841547099188,0.0,0.010761072988147224,0.0,0.0906113537117904,0.0,0.014192139737991267,0.0,0.007485963817841547,0.0,0.009045539613225203,0.0,0.06144728633811603,0.0,0.006550218340611353,0.0,0.007485963817841547,0.0,0.0006238303181534623,0.0,0.004834684965689333,0.0,0.006862133499688085
stone,693.9801256280919,0.4540221585579896,0.012063389470668909,0.048576596239005516,0.44730554818157686,0.24236793204141227,0.0,0.13525351738784178,0.0,0.00504380143350146,0.0,0.0755242898858508,0.0,0.01393681975046456,0.0,0.005574727900185824,0.0,0.005707459516856916,0.0,0.04419962835147332,0.0,0.007432970533581099,0.0,0.006902044066896735,0.0,0.00013273161667109106,0.0,0.0035837536501194586,0.0,0.007034775683567826
stone,381.9377889446839,0.9416834434938033,0.01412529652499731,0.16824052890846755,0.40244687701223436,0.28171281390856406,0.0,0.1313586606567933,0.0,0.006600128783000644,0.0,0.07614294913071475,0.0,0.008370895041854474,0.0,0.0051513200257566,0.0,0.004024468770122344,0.0,0.06664520283322602,0.0,0.005312298776561494,0.0,0.004829362524146813,0.0,0.00016097875080489375,0.0,0.0022537025112685126,0.0,0.004990341274951706
stone,414.85783919593723,0.9257025229897964,0.016580982451776128,0.12791424942670346,0.45040946314831665,0.31210191082802546,0.0,0.10282074613284804,0.0,0.010009099181073703,0.0,0.0435244161358811,0.0,0.02183803457688808,0.0,0.005307855626326964,0.0,0.005307855626326964,0.0,0.021989687594783137,0.0,0.00940248710949348,0.0,0.00545950864422202,0.0,0.0007582650894752805,0.0,0.0037913254473764028,0.0,0.007279344858962694
stone,707.1548994974283,0.545103487708516,0.01379551437106136,0.061203256905843495,0.4513509916145348,0.25542393185145745,0.0,0.12311992546253162,0.0,0.007320644216691069,0.0,0.06947956874750433,0.0,0.013709570078530547,0.0,0.005723412751231199,0.0,0.004924797018501265,0.0,0.04405696792226807,0.0,0.007853054705177692,0.0,0.007187541594569413,0.0,0.0002662052442433116,0.0,0.0037268734194063624,0.0,0.005856515373352855
stone,1775.888065326185,0.6592719699814106,0.0466852291246131,0.08532242023958098,0.46807634216668953,0.2161197308801318,0.0,0.13991487024577784,0.0,0.004943017987093231,0.0,0.07977481806947687,0.0,0.009336811753398325,0.0,0.004531099821502128,0.0,0.004943017987093231,0.0,0.05286283125085816,0.0,0.005766854318275436,0.0,0.005492242207881368,0.0,0.0002746121103940684,0.0,0.0031580392695317863,0.0,0.004805711931896196
stone,306.61557788939496,0.9325147990274177,0.07022093678259346,0.3258077014839143,0.43109724388975557,0.2596637198821286,0.0,0.13971225515687294,0.0,0.005026867741376321,0.0,0.07332293291731669,0.0,0.013000520020800831,0.0,0.005200208008320333,0.0,0.003986826139712255,0.0,0.04333506673600277,0.0,0.00797365227942451,0.0,0.005373548275264344,0.0,0.0,0.0,0.003986826139712255,0.0,0.008320332813312533
stone,694.4234673365326,0.9238977987903636,0.03556745439337967,0.1557278047570504,0.4379184418746196,0.23508825319537432,0.0,0.13024954351795495,0.0,0.006847230675593427,0.0,0.08384053560559951,0.0,0.01278149726110773,0.0,0.00699939135727328,0.0,0.007608034083992696,0.0,0.05508216676810712,0.0,0.007303712720632989,0.0,0.007151552038953134,0.0,0.0004564820450395618,0.0,0.00349969567863664,0.0,0.005173463177115033
stone,201.31180904519795,0.9766666034850251,0.6910863593296727,0.7273772849521835,0.4287871162556618,0.25767488676396577,0.0,0.11877201811776547,0.0,0.009562154001006542,0.0,0.06743834927025667,0.0,0.018117765475591345,0.0,0.00754906894816306,0.0,0.0055359838953195776,0.0,0.046804227478610974,0.0,0.01509813789632612,0.0,0.008555611474584801,0.0,0.0005032712632108706,0.0,0.006039255158530448,0.0,0.009562154001006542
stone,631.685879396868,0.8841153440390189,0.01176585172378559,0.0767212298097427,0.4731607629427793,0.31662125340599456,0.0,0.08773841961852862,0.0,0.012806539509536785,0.0,0.02779291553133515,0.0,0.024659400544959128,0.0,0.004359673024523161,0.0,0.0051771117166212535,0.0,0.016485013623978202,0.0,0.012942779291553134,0.0,0.006948228882833788,0.0,0.0016348773841961854,0.0,0.0031335149863760217,0.0,0.006539509536784741
stone,867.1789447235293,0.568762699936481,0.01158246491894615,0.05617753912305082,0.4533717895893421,0.2873231698942453,0.0,0.10561736025271254,0.0,0.01057547040241725,0.0,0.048207663782447466,0.0,0.022249690976514216,0.0,0.007279219887378108,0.0,0.006592501030078286,0.0,0.026507347891773107,0.0,0.01085015794533718,0.0,0.008377970059057821,0.0,0.0008240626287597857,0.0,0.004120313143798929,0.0,0.008103282516137893
stone,719.9264824119593,0.8922361335980158,0.012801747942568144,0.07267451152190203,0.4472628260246489,0.25007165376898827,0.0,0.13069647463456577,0.0,0.007451991974777874,0.0,0.0703640011464603,0.0,0.014330753797649757,0.0,0.005588993981083405,0.0,0.006735454284895385,0.0,0.04155918601318429,0.0,0.009458297506448839,0.0,0.006878761822871883,0.0,0.00014330753797649757,0.0,0.0034393809114359416,0.0,0.0060189165950128975
stone,599.4732412059116,0.9162888230422949,0.010888416422121109,0.06730341552794956,0.44899160900927426,0.2504048284999264,0.0,0.13131164433976153,0.0,0.0069188870896511115,0.0,0.06595024289709996,0.0,0.012954511997644634,0.0,0.005005152362726336,0.0,0.006330045635212719,0.0,0.04872663035477698,0.0,0.007360518180479906,0.0,0.004563521271897542,0.0,0.00029442072721919626,0.0,0.004121890181068747,0.0,0.00706609745326071
stone,905.1172864320856,0.7703131873059557,0.012427728499027471,0.06153365329467754,0.4162200282087447,0.21960507757404796,0.0,0.14090267983074753,0.0,0.006770098730606488,0.0,0.10267983074753173,0.0,0.00930888575458392,0.0,0.006346967559943582,0.0,0.0043723554301833565,0.0,0.07447108603667137,0.0,0.005218617771509168,0.0,0.004795486600846262,0.0,0.0,0.0,0.0039492242595204514,0.0,0.005359661495063469
stone,1571.2888190952906,0.7669696684710444,0.03519048960761955,0.14664613391931525,0.41689610201420085,0.23895087668453846,0.0,0.13722648891465006,0.0,0.007824952905376032,0.0,0.0830314447181568,0.0,0.01173742935806405,0.0,0.005506448340820171,0.0,0.00536154180553543,0.0,0.07100420228952325,0.0,0.007680046370091291,0.0,0.005506448340820171,0.0,0.0002898130705694827,0.0,0.0036226633821185334,0.0,0.00536154180553543
stone,809.1866834169692,0.9461503760227536,0.17687066047566705,0.41761913224937397,0.4252610134963076,0.23121976063152533,0.0,0.1359816653934301,0.0,0.006111535523300229,0.0,0.09574738986503692,0.0,0.005856888209829387,0.0,0.0030557677616501145,0.0,0.0053475935828877,0.0,0.0766488413547237,0.0,0.004074357015533486,0.0,0.004074357015533486,0.0,0.0,0.0,0.0035650623885918,0.0,0.0030557677616501145
stone,493.74630653261,0.8339181996190915,0.012038689807090986,0.0688813062475571,0.4097383720930233,0.20973837209302326,0.0,0.1553779069767442,0.0,0.005959302325581396,0.0,0.10232558139534884,0.0,0.009883720930232558,0.0,0.0034883720930232558,0.0,0.004941860465116279,0.0,0.07761627906976744,0.0,0.005668604651162791,0.0,0.005523255813953488,0.0,0.0,0.0,0.004941860465116279,0.0,0.004796511627906977
stone,1073.3283668340118,0.6679093655233331,0.00944345989960134,0.04606793577756271,0.43887362637362637,0.24505494505494504,0.0,0.13434065934065934,0.0,0.006181318681318681,0.0,0.07843406593406593,0.0,0.010302197802197802,0.0,0.006181318681318681,0.0,0.004945054945054945,0.0,0.05260989010989011,0.0,0.007005494505494506,0.0,0.005082417582417583,0.0,0.0005494505494505495,0.0,0.003434065934065934,0.0,0.007005494505494506
stone,387.5003768843989,0.7520372721307218,0.016094381878540374,0.07541670622180106,0.44963875903102424,0.28587618642867263,0.0,0.11800538319875337,0.0,0.0065165037540728145,0.0,0.05992350191245219,0.0,0.013316333758322708,0.0,0.004249893752656183,0.0,0.0048165462530103415,0.0,0.036407423147754636,0.0,0.007508145629692591,0.0,0.0058081881286301176,0.0,0.00042498937526561835,0.0,0.002833262501770789,0.0,0.004674883127921802
stone,1471.1256030147533,0.8207847112485412,0.009394448506206804,0.06251307223579766,0.4104803493449782,0.23189278723083873,0.0,0.13642523716307786,0.0,0.008733624454148471,0.0,0.08854088239722933,0.0,0.016262611052552327,0.0,0.006474928474627315,0.0,0.006474928474627315,0.0,0.07077247402499623,0.0,0.007378406866435778,0.0,0.006625508206595392,0.0,0.0003011594639361542,0.0,0.0045173919590423125,0.0,0.005119710886914621
stone,491.2099999999482,0.9632304873013621,0.3176630477983612,0.3888789408521699,0.39041311888994007,0.22232734153263956,0.0,0.13497319457584359,0.0,0.006937874487543362,0.0,0.11573636076947336,0.0,0.00914538000630716,0.0,0.006622516556291391,0.0,0.005361084831283507,0.0,0.08987701040681173,0.0,0.003468937243771681,0.0,0.006622516556291391,0.0,0.0,0.0,0.004730368968779565,0.0,0.003784295175023652
stone,670.3386934672434,0.9136019069641258,0.1665151174784823,0.3338980515448157,0.4221399337361138,0.28006236601052426,0.0,0.13096862210095497,0.0,0.004482557006431495,0.0,0.07133112453712727,0.0,0.01227830832196453,0.0,0.00565191970376145,0.0,0.004287663223543169,0.0,0.046969401676086535,0.0,0.0070161761839797315,0.0,0.006431494835314753,0.0,0.00019489378288832586,0.0,0.0035080880919898657,0.0,0.004677450789319821
stone,623.5783417085148,0.14821292926871812,0.016267180412000794,0.05405138038347865,0.5054320363820111,0.31493178372915615,0.0,0.07630116220313289,0.0,0.010232440626579081,0.0,0.024759979787771603,0.0,0.023370389085396664,0.0,0.005684689236988378,0.0,0.003916119252147549,0.0,0.011243052046488126,0.0,0.010358767054067712,0.0,0.005684689236988378,0.0,0.0005053057099545225,0.0,0.0027791814047498737,0.0,0.004800404244567963
stone,454.6159045225727,0.8008576805296326,0.015208239899618618,0.06981445290090788,0.45257142857142857,0.2945714285714286,0.0,0.10528571428571429,0.0,0.009714285714285713,0.0,0.046714285714285715,0.0,0.017714285714285714,0.0,0.00842857142857143,0.0,0.006857142857142857,0.0,0.02957142857142857,0.0,0.010142857142857143,0.0,0.007857142857142858,0.0,0.0012857142857142856,0.0,0.003142857142857143,0.0,0.006142857142857143
stone,1538.531180904371,0.4097114601729781,0.011184616288643078,0.04130834147134201,0.45177469135802467,0.26530349794238683,0.0,0.12448559670781893,0.0,0.009002057613168725,0.0,0.0577417695473251,0.0,0.014789094650205762,0.0,0.008359053497942387,0.0,0.005529835390946502,0.0,0.038580246913580245,0.0,0.008616255144032922,0.0,0.006815843621399177,0.0,0.000257201646090535,0.0,0.0032150205761316874,0.0,0.005529835390946502
stone,1113.2015577887712,0.8345219469190598,0.026971598199145366,0.14269670077083235,0.44772196261682246,0.2794976635514019,0.0,0.11696845794392523,0.0,0.009637850467289719,0.0,0.05052570093457944,0.0,0.01854556074766355,0.0,0.007155373831775701,0.0,0.0073014018691588784,0.0,0.0344626168224299,0.0,0.009345794392523364,0.0,0.007447429906542056,0.0,0.0005841121495327102,0.0,0.0029205607476635513,0.0,0.007885514018691588
stone,1388.9596733663668,0.8359679945723408,0.01089164825993502,0.08364877433526463,0.4584750566893424,0.2543934240362812,0.0,0.12244897959183673,0.0,0.008645124716553288,0.0,0.06420068027210885,0.0,0.011479591836734694,0.0,0.0045351473922902496,0.0,0.005668934240362812,0.0,0.04478458049886622,0.0,0.008219954648526076,0.0,0.007227891156462585,0.0,0.0002834467120181406,0.0,0.0031179138321995466,0.0,0.006519274376417234
stone,448.82251256277624,0.958679202030665,0.3589887342984838,0.4173318604753196,0.41034575180916644,0.2682926829268293,0.0,0.12409541677834361,0.0,0.013401232913428035,0.0,0.0675422138836773,0.0,0.016885553470919325,0.0,0.0077727150897882605,0.0,0.007236665773251139,0.0,0.05333690699544358,0.0,0.009916912355936747,0.0,0.009380863039399626,0.0,0.0010720986330742428,0.0,0.003484320557491289,0.0,0.007236665773251139
stone,135.66814070351273,0.9019611670941176,0.5389999186926516,0.5927262972172057,0.42894736842105263,0.21842105263157896,0.0,0.14769736842105263,0.0,0.0042763157894736845,0.0,0.09901315789473684,0.0,0.007894736842105263,0.0,0.0042763157894736845,0.0,0.003618421052631579,0.0,0.06842105263157895,0.0,0.0042763157894736845,0.0,0.005263157894736842,0.0,0.0003289473684210526,0.0,0.001644736842105263,0.0,0.0059210526315789476
stone,458.16773869339795,0.9521815842075605,0.0186462803425173,0.09921890266780835,0.4349095154699358,0.2529188558085231,0.0,0.13631056625802684,0.0,0.009340338587273789,0.0,0.06873905429071804,0.0,0.010799766491535318,0.0,0.007734967892586106,0.0,0.006129597197898424,0.0,0.043928779918272036,0.0,0.008318739054290718,0.0,0.0074430823117338,0.0,0.0005837711617046118,0.0,0.004524226503210741,0.0,0.008318739054290718
stone,623.6443969848277,0.9317335669845542,0.011759142931727647,0.11306946696010822,0.39632014719411224,0.25685372585096594,0.0,0.13873045078196872,0.0,0.009567617295308188,0.0,0.08408463661453541,0.0,0.014903403863845446,0.0,0.006439742410303588,0.0,0.004599816007359705,0.0,0.06071757129714812,0.0,0.007359705611775529,0.0,0.0068077276908923645,0.0,0.0009199632014719411,0.0,0.004231830726770929,0.0,0.008463661453541858
stone,516.8085427135003,0.9263111086767536,0.01745668901926281,0.16592222865512657,0.4132722335369993,0.2625594025797692,0.0,0.13153428377460963,0.0,0.006109979633401222,0.0,0.07739307535641547,0.0,0.012219959266802444,0.0,0.008655804480651732,0.0,0.00560081466395112,0.0,0.05668703326544467,0.0,0.008995247793618466,0.0,0.006788866259334691,0.0,0.00016972165648336727,0.0,0.004073319755600814,0.0,0.005940257976917855
stone,505.860276381851,0.898476998898841,0.01234884365221896,0.11133058440342126,0.3478430607066172,0.2332617606870974,0.0,0.15244973648252977,0.0,0.006246340035135663,0.0,0.11438610189342183,0.0,0.011321491313683388,0.0,0.00722233066562561,0.0,0.007027132539527621,0.0,0.09837985555338669,0.0,0.006051141909037674,0.0,0.004489556900253757,0.0,0.00039039625219597894,0.0,0.004099160648057779,0.0,0.006831934413429631
stone,1728.9960301503227,0.858085675006467,0.023011852158483382,0.1538759781520026,0.42716165413533835,0.2656641604010025,0.0,0.12092731829573934,0.0,0.010494987468671679,0.0,0.0668859649122807,0.0,0.01582080200501253,0.0,0.006422305764411027,0.0,0.009398496240601503,0.0,0.05482456140350877,0.0,0.0073621553884711775,0.0,0.0045426065162907266,0.0,0.0007832080200501253,0.0,0.003132832080200501,0.0,0.006578947368421052
stone,1934.3181909542673,0.5895251297908515,0.007332422869743629,0.032412121986247315,0.4681647940074906,0.2792342904702455,0.0,0.10875294770425857,0.0,0.00957136912193092,0.0,0.050908586489110834,0.0,0.018726591760299626,0.0,0.0070744902205576365,0.0,0.005826050769870994,0.0,0.024691358024691357,0.0,0.010403662089055347,0.0,0.006935774726036899,0.0,0.0008322929671244278,0.0,0.003190456373976973,0.0,0.0056873352753502564
